account_id,signup_date,quarter,quarter_start,quarter_end,active_days,usage_count,usage_hours,errors,features_used,tickets_opened,escalations,avg_satisfaction,subscription_id_asof_qend,plan_tier,seats,mrr_amount,arr_amount,billing_frequency,end_date_inferred,account_churn_event_count_in_quarter,account_churn_event_in_quarter,account_churn_event_count_in_next_quarter,account_churn_event_in_next_quarter,account_churn_event_in_second_next_quarter,subscription_ends_in_quarter,subscription_end_in_quarter,subscription_ends_in_next_quarter,subscription_end_in_next_quarter,churn_label_q1_rolling,churn_label_q2_rolling,active_sub_at_qend,days_to_contract_end_asof_qend,satisfaction_missing_flag,usage_count_qoq_delta,usage_hours_qoq_delta,active_days_qoq_delta,errors_qoq_delta,features_used_qoq_delta,tickets_opened_qoq_delta,escalations_qoq_delta,seats_qoq_delta,mrr_amount_qoq_delta,arr_amount_qoq_delta,usage_count_roll4_mean,usage_count_vs_roll4_mean,usage_count_roll4_change,usage_hours_roll4_mean,usage_hours_vs_roll4_mean,usage_hours_roll4_change,tickets_opened_roll4_mean,tickets_opened_vs_roll4_mean,tickets_opened_roll4_change,errors_roll4_mean,errors_vs_roll4_mean,errors_roll4_change,features_used_roll4_mean,features_used_vs_roll4_mean,features_used_roll4_change,mrr_amount_roll4_mean,mrr_amount_vs_roll4_mean,mrr_amount_roll4_change,seats_roll4_mean,seats_vs_roll4_mean,seats_roll4_change,usage_drop_flag,tickets_spike_flag,downsell_flag,label_available_q1,label_available_q2
A-95b24a,2023-06-06,2024Q4,2024-10-01,2024-12-31,11.0,98.0,9.363055555555556,3.0,9.0,0.0,0.0,,S-c35f78,Pro,38.0,0.0,0.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,64.0,7.652500000000001,7.0,0.0,5.0,0.0,0.0,0.0,-722.0,-8664.0,66.5,31.5,48.0,5.674375,3.688680555555556,5.222777777777779,0.5,-0.5,-2.0,3.0,0.0,2.0,5.75,3.25,5.0,2319.75,-2319.75,-8557.0,39.25,-1.25,-5.0,0,0,1,False,False
A-96215d,2024-08-08,2024Q4,2024-10-01,2024-12-31,3.0,41.0,3.798888888888889,1.0,4.0,0.0,0.0,,S-cd8a6a,Pro,10.0,490.0,5880.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,-9.0,-0.030555555555555447,-1.0,-3.0,-1.0,0.0,0.0,-6.0,-2694.0,-32328.0,45.5,-4.5,,3.814166666666667,-0.015277777777777946,,0.0,0.0,,2.5,-1.5,,4.5,-0.5,,1837.0,-1347.0,,13.0,-3.0,,1,0,1,False,False
A-96bbc6,2024-05-07,2024Q4,2024-10-01,2024-12-31,12.0,142.0,11.267222222222221,2.0,12.0,0.0,0.0,,S-0bccd9,Basic,39.0,741.0,8892.0,monthly,,2.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,103.0,7.704166666666666,7.0,-1.0,7.0,0.0,0.0,-25.0,-2395.0,-28740.0,77.0,65.0,,6.404444444444444,4.862777777777778,,0.0,0.0,,4.666666666666667,-2.666666666666667,,7.333333333333333,4.666666666666667,,3879.3333333333335,-3138.3333333333335,,47.333333333333336,-8.333333333333336,,0,0,1,False,False
A-96e141,2023-08-12,2024Q4,2024-10-01,2024-12-31,5.0,45.0,1.365,2.0,4.0,0.0,0.0,,S-984423,Enterprise,25.0,4975.0,59700.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,8.0,0.23416666666666663,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,-5.0,36.0,3.090347222222222,-1.725347222222222,1.19,0.75,-0.75,-2.0,3.0,-1.0,2.0,4.75,-0.75,3.0,3453.5,1521.5,3897.0,21.5,3.5,3.0,0,0,0,False,False
A-970c97,2024-03-01,2024Q4,2024-10-01,2024-12-31,7.0,78.0,7.363333333333333,7.0,7.0,0.0,0.0,,S-ccdc31,Pro,19.0,931.0,11172.0,annual,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,58.0,5.015555555555555,5.0,6.0,6.0,0.0,0.0,-9.0,-4641.0,-55692.0,41.25,36.75,52.0,3.6908333333333334,3.6725,5.231944444444444,0.0,0.0,0.0,2.5,4.5,5.0,3.5,3.5,4.0,3018.75,-2087.75,-1855.0,18.75,0.25,5.0,0,0,1,False,False
A-9779ad,2024-03-29,2024Q4,2024-10-01,2024-12-31,5.0,60.0,3.4183333333333334,3.0,5.0,2.0,0.0,5.0,S-0896bc,Enterprise,40.0,7960.0,95520.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,23.0,1.238611111111111,1.0,1.0,1.0,2.0,0.0,0.0,6000.0,72000.0,59.0,1.0,-17.0,3.8369444444444447,-0.41861111111111127,-1.6277777777777778,0.5,1.5,2.0,3.5,-0.5,-2.0,5.75,-0.75,-2.0,4470.0,3490.0,7960.0,30.0,10.0,40.0,0,1,0,False,False
A-977ca0,2023-02-20,2024Q4,2024-10-01,2024-12-31,14.0,171.0,16.371666666666666,5.0,13.0,1.0,0.0,4.0,,none,0.0,0.0,0.0,none,,0.0,False,0.0,,,1.0,True,0.0,False,,,False,,0,59.0,9.978055555555555,5.0,4.0,4.0,1.0,0.0,-35.0,-1715.0,-20580.0,114.75,56.25,70.0,8.612083333333334,7.759583333333332,9.337777777777777,0.25,0.75,1.0,4.5,0.5,-3.0,9.5,3.5,4.0,502.25,-502.25,-294.0,15.25,-15.25,-6.0,0,1,1,False,False
A-98a59a,2023-08-04,2024Q4,2024-10-01,2024-12-31,4.0,50.0,4.895277777777777,0.0,4.0,1.0,0.0,4.0,S-de3170,Pro,56.0,2744.0,32928.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,-10.0,-0.8233333333333341,-2.0,0.0,-2.0,0.0,0.0,0.0,-8400.0,-100800.0,61.5,-11.5,-1.0,5.207777777777778,-0.3125000000000009,0.2536111111111108,0.5,0.5,1.0,0.75,-0.75,0.0,5.75,-1.75,-2.0,4424.0,-1680.0,0.0,56.0,0.0,0.0,1,0,1,False,False
A-993085,2023-06-01,2024Q4,2024-10-01,2024-12-31,6.0,52.0,5.110277777777778,1.0,5.0,1.0,0.0,3.0,,none,0.0,0.0,0.0,none,,0.0,False,0.0,,,1.0,True,0.0,False,,,False,,0,-65.0,-4.049999999999999,-6.0,-10.0,-7.0,1.0,0.0,-33.0,-1617.0,-19404.0,73.25,-21.25,11.0,5.888333333333334,-0.7780555555555555,1.5402777777777783,1.0,0.0,-1.0,5.0,-4.0,-5.0,7.0,-2.0,1.0,931.25,-931.25,-589.0,23.75,-23.75,-31.0,1,0,1,False,False
A-9a532a,2024-07-06,2024Q4,2024-10-01,2024-12-31,2.0,30.0,3.14,1.0,2.0,0.0,0.0,,S-2ccc04,Enterprise,11.0,2189.0,26268.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,-13.0,-1.6991666666666663,-2.0,-1.0,-2.0,0.0,0.0,-51.0,2189.0,26268.0,36.5,-6.5,,3.989583333333333,-0.8495833333333329,,0.0,0.0,,1.5,-0.5,,3.0,-1.0,,1094.5,1094.5,,36.5,-25.5,,1,0,1,False,False
A-9affe6,2023-03-22,2024Q4,2024-10-01,2024-12-31,6.0,68.0,4.452222222222222,1.0,6.0,0.0,0.0,,S-01daf5,Pro,23.0,1127.0,13524.0,monthly,,0.0,False,0.0,,,2.0,True,0.0,False,,,True,,0,28.0,0.563333333333333,2.0,-2.0,3.0,-1.0,0.0,6.0,294.0,3528.0,49.75,18.25,7.0,4.129513888888889,0.32270833333333293,-0.3033333333333337,0.5,-0.5,-1.0,1.25,-0.25,0.0,4.5,1.5,1.0,1053.5,73.5,-294.0,21.5,1.5,-6.0,0,0,0,False,False
A-9b9fe9,2023-09-28,2024Q4,2024-10-01,2024-12-31,9.0,104.0,6.743055555555555,5.0,8.0,1.0,0.0,,S-7bd2d7,Enterprise,50.0,9950.0,119400.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,1,7.0,-0.8961111111111117,-1.0,2.0,0.0,0.0,0.0,45.0,9705.0,116460.0,89.0,15.0,29.0,6.772569444444445,-0.029513888888889284,0.6227777777777774,0.5,0.5,1.0,4.0,1.0,5.0,7.0,1.0,1.0,3051.0,6899.0,8774.0,24.0,26.0,26.0,0,0,0,False,False
A-9badbd,2024-06-19,2024Q4,2024-10-01,2024-12-31,8.0,82.0,9.19138888888889,6.0,8.0,1.0,0.0,,,none,0.0,0.0,0.0,none,,0.0,False,0.0,,,2.0,True,0.0,False,,,False,,1,-89.0,-4.683888888888887,-8.0,1.0,-7.0,0.0,0.0,-20.0,0.0,0.0,117.0,-35.0,,10.891666666666666,-1.7002777777777762,,0.6666666666666666,0.33333333333333337,,7.333333333333333,-1.333333333333333,,10.333333333333334,-2.333333333333334,,177.33333333333334,-177.33333333333334,,16.0,-16.0,,1,0,1,False,False
A-9bfc9f,2023-09-14,2024Q4,2024-10-01,2024-12-31,2.0,19.0,1.6827777777777777,1.0,2.0,0.0,0.0,,S-5ede24,Pro,60.0,2940.0,35280.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,-19.0,-1.3922222222222225,-2.0,-3.0,-2.0,-2.0,0.0,0.0,0.0,0.0,36.75,-17.75,-34.0,2.6663194444444445,-0.9835416666666668,-3.1355555555555554,1.0,-1.0,-2.0,1.75,-0.75,0.0,3.75,-1.75,-3.0,2119.25,820.75,343.0,56.5,3.5,7.0,1,0,0,False,False
A-9c18c4,2023-07-27,2024Q4,2024-10-01,2024-12-31,8.0,87.0,6.295555555555556,1.0,8.0,1.0,0.0,3.0,S-2971ae,Enterprise,11.0,2189.0,26268.0,monthly,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,8.0,-2.416944444444445,0.0,-6.0,1.0,1.0,0.0,0.0,0.0,0.0,66.5,20.5,56.0,6.275833333333333,0.01972222222222264,2.613611111111111,0.5,0.5,1.0,3.5,-2.5,1.0,6.25,1.75,5.0,1364.0,825.0,1650.0,11.0,0.0,0.0,0,1,0,False,False
A-9ee962,2023-02-28,2024Q4,2024-10-01,2024-12-31,2.0,23.0,1.9638888888888888,0.0,2.0,0.0,0.0,,S-0ce88b,Basic,9.0,171.0,2052.0,annual,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,-5.0,-1.9244444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,-39.0,-31.0,5.034652777777778,-3.070763888888889,-2.943611111111111,0.5,-0.5,-1.0,2.75,-2.75,-3.0,5.25,-3.25,-3.0,1528.25,-1357.25,171.0,14.0,-5.0,0.0,1,0,0,False,False
A-9f0b68,2024-04-28,2024Q4,2024-10-01,2024-12-31,4.0,46.0,3.424166666666667,0.0,4.0,1.0,0.0,,S-124336,Pro,18.0,0.0,0.0,annual,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,1,-74.0,-3.611111111111111,-8.0,-4.0,-6.0,1.0,0.0,5.0,-2587.0,-31044.0,86.66666666666667,-40.66666666666667,,5.825185185185185,-2.401018518518518,,0.6666666666666666,0.33333333333333337,,3.6666666666666665,-3.6666666666666665,,7.333333333333333,-3.333333333333333,,1525.6666666666667,-1525.6666666666667,,13.666666666666666,4.333333333333334,,1,1,1,False,False
A-9f2731,2024-10-04,2024Q4,2024-10-01,2024-12-31,6.0,64.0,5.566388888888889,4.0,7.0,0.0,0.0,,S-c5f3d4,Pro,5.0,0.0,0.0,annual,,2.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,,,,,,,,,,,64.0,0.0,,5.566388888888889,0.0,,0.0,0.0,,4.0,0.0,,7.0,0.0,,0.0,0.0,,5.0,0.0,,0,0,0,False,False
A-9f9299,2023-09-02,2024Q4,2024-10-01,2024-12-31,17.0,154.0,14.030555555555555,10.0,15.0,2.0,0.0,5.0,S-54df4c,Pro,28.0,1372.0,16464.0,annual,,1.0,True,0.0,,,1.0,True,0.0,False,,,True,,0,-29.0,-1.0825000000000014,-2.0,-7.0,-2.0,1.0,0.0,0.0,-4200.0,-50400.0,115.0,39.0,118.0,10.257430555555556,3.7731249999999985,10.9725,0.75,1.25,2.0,8.5,1.5,7.0,11.0,4.0,11.0,3262.0,-1890.0,840.0,28.0,0.0,0.0,0,1,1,False,False
A-a09355,2024-08-10,2024Q4,2024-10-01,2024-12-31,10.0,115.0,7.345833333333333,7.0,10.0,0.0,0.0,,S-525864,Pro,14.0,686.0,8232.0,monthly,,1.0,True,0.0,,,1.0,True,0.0,False,,,True,,0,46.0,3.402222222222222,4.0,2.0,4.0,0.0,0.0,-1.0,-49.0,-588.0,92.0,23.0,,5.644722222222223,1.7011111111111106,,0.0,0.0,,6.0,1.0,,8.0,2.0,,710.5,-24.5,,14.5,-0.5,,0,0,1,False,False
A-a0ca4e,2024-03-08,2024Q4,2024-10-01,2024-12-31,6.0,62.0,5.5088888888888885,1.0,6.0,1.0,0.0,,S-d26ff6,Enterprise,26.0,5174.0,62088.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,1,9.0,1.3602777777777773,-1.0,-4.0,-1.0,1.0,0.0,-23.0,2773.0,33276.0,52.5,9.5,14.0,4.457013888888889,1.051875,1.3219444444444441,0.25,0.75,1.0,1.75,-0.75,1.0,5.0,1.0,2.0,2543.0,2631.0,2786.0,24.5,1.5,14.0,0,1,1,False,False
A-a1b80b,2023-11-27,2024Q4,2024-10-01,2024-12-31,15.0,169.0,9.886111111111111,16.0,13.0,0.0,0.0,,S-791c64,Pro,16.0,0.0,0.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,101.0,3.716666666666667,9.0,15.0,7.0,-1.0,0.0,0.0,-3184.0,-38208.0,92.75,76.25,104.0,6.204375,3.6817361111111113,5.4383333333333335,0.25,-0.25,0.0,6.5,9.5,11.0,7.75,5.25,6.0,2388.0,-2388.0,-3184.0,16.0,0.0,0.0,0,0,1,False,False
A-a1bbb6,2023-04-05,2024Q4,2024-10-01,2024-12-31,5.0,58.0,6.054444444444444,0.0,5.0,0.0,0.0,,S-37dc91,Pro,15.0,0.0,0.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,39.0,3.811666666666666,3.0,0.0,3.0,0.0,0.0,7.0,-392.0,-4704.0,44.5,13.5,27.0,3.6658333333333335,2.3886111111111106,3.7752777777777773,0.25,-0.25,-1.0,2.75,-2.75,-4.0,4.0,1.0,1.0,294.0,-294.0,-392.0,9.75,5.25,7.0,0,0,1,False,False
A-a2485e,2024-08-04,2024Q4,2024-10-01,2024-12-31,4.0,50.0,5.7283333333333335,3.0,4.0,0.0,0.0,,S-2c3b6d,Enterprise,17.0,3383.0,40596.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,32.0,4.427222222222222,2.0,2.0,2.0,0.0,0.0,-51.0,51.0,612.0,34.0,16.0,,3.5147222222222223,2.213611111111111,,0.0,0.0,,2.0,1.0,,3.0,1.0,,3357.5,25.5,,42.5,-25.5,,0,0,1,False,False
A-a33200,2024-09-15,2024Q4,2024-10-01,2024-12-31,5.0,55.0,3.4405555555555556,1.0,5.0,0.0,0.0,,S-ba228b,Basic,29.0,551.0,6612.0,monthly,,1.0,True,0.0,,,1.0,True,0.0,False,,,True,,0,26.0,0.6919444444444447,1.0,1.0,1.0,0.0,0.0,0.0,-5220.0,-62640.0,42.0,13.0,,3.0945833333333335,0.3459722222222221,,0.0,0.0,,0.5,0.5,,4.5,0.5,,3161.0,-2610.0,,29.0,0.0,,0,0,1,False,False
A-a45270,2024-06-24,2024Q4,2024-10-01,2024-12-31,5.0,46.0,3.7463888888888888,6.0,5.0,2.0,0.0,4.0,S-a50803,Basic,66.0,0.0,0.0,annual,,1.0,True,0.0,,,1.0,True,0.0,False,,,True,,0,-2.0,2.187777777777778,0.0,2.0,0.0,2.0,0.0,37.0,-551.0,-6612.0,79.66666666666667,-33.66666666666667,,5.318888888888889,-1.5725000000000002,,0.6666666666666666,1.3333333333333335,,6.0,0.0,,7.0,-2.0,,183.66666666666666,-183.66666666666666,,31.666666666666668,34.33333333333333,,1,1,1,False,False
A-a6d261,2023-11-29,2024Q4,2024-10-01,2024-12-31,4.0,36.0,1.9416666666666667,0.0,4.0,2.0,0.0,4.0,S-58d2c8,Basic,13.0,247.0,2964.0,annual,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,-79.0,-9.19,-6.0,-8.0,-4.0,2.0,0.0,-13.0,-1027.0,-12324.0,83.0,-47.0,-73.0,6.88875,-4.9470833333333335,-7.0344444444444445,0.75,1.25,1.0,4.0,-4.0,-2.0,6.75,-2.75,-6.0,1304.75,-1057.75,-2539.0,25.25,-12.25,-1.0,1,1,1,False,False
A-a7bd4b,2023-02-15,2024Q4,2024-10-01,2024-12-31,7.0,72.0,5.19,3.0,5.0,1.0,0.0,3.0,S-711528,Basic,18.0,342.0,4104.0,monthly,,1.0,True,0.0,,,3.0,True,0.0,False,,,True,,0,-20.0,-4.54611111111111,-2.0,-2.0,-4.0,1.0,0.0,0.0,0.0,0.0,66.25,5.75,19.0,5.597708333333334,-0.4077083333333338,2.1436111111111114,0.5,0.5,1.0,3.5,-0.5,-2.0,6.0,-1.0,-1.0,647.75,-305.75,-570.0,22.25,-4.25,-30.0,0,1,0,False,False
A-a865bd,2023-09-19,2024Q4,2024-10-01,2024-12-31,6.0,63.0,5.445555555555556,1.0,5.0,1.0,0.0,3.0,S-018501,Pro,56.0,2744.0,32928.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,39.0,3.5855555555555556,4.0,-2.0,3.0,1.0,0.0,0.0,0.0,0.0,26.5,36.5,44.0,2.3372222222222225,3.1083333333333334,3.4022222222222225,0.5,0.5,1.0,1.0,0.0,1.0,2.25,2.75,3.0,3728.0,-984.0,882.0,47.0,9.0,18.0,0,1,0,False,False
A-a8b49c,2023-10-06,2024Q4,2024-10-01,2024-12-31,4.0,49.0,5.124444444444444,0.0,4.0,0.0,0.0,,S-fbc35d,Pro,7.0,343.0,4116.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,-38.0,-1.4044444444444446,-4.0,-6.0,-4.0,0.0,0.0,-5.0,-2045.0,-24540.0,62.75,-13.75,9.0,5.295624999999999,-0.171180555555555,2.3786111111111112,0.0,0.0,0.0,3.75,-3.75,-1.0,6.0,-2.0,1.0,1173.5,-830.5,-1050.0,14.0,-7.0,0.0,1,0,1,False,False
A-a8d89d,2023-12-08,2024Q4,2024-10-01,2024-12-31,5.0,48.0,3.5661111111111112,1.0,5.0,0.0,0.0,,S-3a5c75,Basic,17.0,323.0,3876.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,-42.0,-3.0291666666666663,-5.0,-4.0,-5.0,0.0,0.0,4.0,76.0,912.0,70.0,-22.0,-17.0,5.610069444444444,-2.043958333333333,-2.0541666666666667,0.25,-0.25,-1.0,2.5,-1.5,-1.0,6.75,-1.75,-1.0,4194.5,-3871.5,-15199.0,30.5,-13.5,-61.0,1,0,0,False,False
A-aa9511,2023-10-10,2024Q4,2024-10-01,2024-12-31,10.0,89.0,7.440555555555555,3.0,10.0,0.0,0.0,,S-e41941,Enterprise,30.0,5970.0,71640.0,monthly,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,31.0,1.8355555555555547,4.0,1.0,5.0,0.0,0.0,-28.0,5970.0,71640.0,82.5,6.5,-24.0,6.978125,0.4624305555555548,-3.0888888888888886,0.0,0.0,0.0,3.5,-0.5,-3.0,8.25,1.75,0.0,6600.0,-630.0,-13333.0,52.0,-22.0,-67.0,0,0,1,False,False
A-ab438f,2024-09-13,2024Q4,2024-10-01,2024-12-31,3.0,29.0,2.792222222222222,0.0,3.0,0.0,0.0,,S-f0e458,Pro,77.0,0.0,0.0,monthly,,1.0,True,0.0,,,3.0,True,0.0,False,,,True,,0,-17.0,-2.504166666666667,-2.0,0.0,-2.0,0.0,0.0,77.0,0.0,0.0,37.5,-8.5,,4.044305555555556,-1.2520833333333337,,0.0,0.0,,0.0,0.0,,4.0,-1.0,,0.0,0.0,,38.5,38.5,,1,0,0,False,False
A-ac14bb,2023-09-08,2024Q4,2024-10-01,2024-12-31,5.0,58.0,5.540277777777778,6.0,5.0,0.0,0.0,,S-049667,Basic,28.0,532.0,6384.0,annual,,1.0,True,0.0,,,1.0,True,0.0,False,,,True,,0,6.0,2.419722222222222,-1.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,63.5,-5.5,-34.0,5.487013888888889,0.053263888888889,-2.381666666666667,0.5,-0.5,-1.0,7.0,-1.0,-5.0,6.5,-1.5,-4.0,522.5,9.5,19.0,27.5,0.5,1.0,0,0,0,False,False
A-ac85cd,2024-07-31,2024Q4,2024-10-01,2024-12-31,8.0,107.0,8.520277777777778,4.0,7.0,0.0,0.0,,S-f366b3,Pro,85.0,4165.0,49980.0,annual,,2.0,True,0.0,,,3.0,True,0.0,False,,,True,,0,56.0,4.236944444444445,2.0,-2.0,2.0,-1.0,0.0,32.0,3158.0,37896.0,79.0,28.0,,6.401805555555556,2.1184722222222225,,0.5,-0.5,,5.0,-1.0,,6.0,1.0,,2586.0,1579.0,,69.0,16.0,,0,0,0,False,False
A-ac9111,2023-08-12,2024Q4,2024-10-01,2024-12-31,10.0,98.0,9.105833333333333,6.0,9.0,0.0,0.0,,S-2fe6c0,Basic,21.0,399.0,4788.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,19.0,2.1036111111111104,2.0,-1.0,1.0,0.0,0.0,-7.0,-133.0,-1596.0,100.75,-2.75,6.0,8.947430555555556,0.158402777777777,0.03861111111111093,0.5,-0.5,-1.0,5.75,0.25,3.0,9.25,-0.25,1.0,1534.75,-1135.75,-630.0,22.75,-1.75,0.0,0,0,1,False,False
A-acb7f7,2024-01-06,2024Q4,2024-10-01,2024-12-31,12.0,146.0,13.306666666666667,7.0,12.0,0.0,0.0,,S-eb4b0a,Basic,32.0,608.0,7296.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,83.0,9.282222222222222,5.0,1.0,5.0,0.0,0.0,0.0,-960.0,-11520.0,85.5,60.5,49.0,7.147777777777778,6.158888888888889,5.671944444444445,0.25,-0.25,-1.0,5.0,2.0,3.0,8.25,3.75,3.0,936.0,-328.0,608.0,32.0,0.0,0.0,0,0,1,False,False
A-ad296b,2024-07-15,2024Q4,2024-10-01,2024-12-31,4.0,36.0,3.3558333333333334,2.0,4.0,0.0,0.0,,S-ddc51c,Pro,38.0,1862.0,22344.0,annual,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,6.0,0.20055555555555582,1.0,1.0,1.0,-1.0,0.0,0.0,-5700.0,-68400.0,33.0,3.0,,3.2555555555555555,0.10027777777777791,,0.5,-0.5,,1.5,0.5,,3.5,0.5,,4712.0,-2850.0,,38.0,0.0,,0,0,1,False,False
A-ad3abd,2023-03-03,2024Q4,2024-10-01,2024-12-31,4.0,39.0,1.4125,0.0,3.0,1.0,0.0,,S-fa2170,Pro,44.0,2156.0,25872.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,1,0.0,-1.841388888888889,0.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,39.0,0.0,8.0,3.4374305555555553,-2.0249305555555552,-2.1822222222222223,0.25,0.75,1.0,0.75,-0.75,0.0,3.75,-0.75,0.0,1496.0,660.0,1320.0,44.0,0.0,0.0,0,1,0,False,False
A-ad64c6,2024-02-23,2024Q4,2024-10-01,2024-12-31,1.0,13.0,1.4480555555555557,0.0,1.0,2.0,0.0,,S-28e360,Enterprise,28.0,5572.0,66864.0,annual,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,1,-3.0,0.14722222222222237,-1.0,-2.0,-1.0,1.0,0.0,16.0,4984.0,59808.0,17.75,-4.75,13.0,1.6443055555555555,-0.1962499999999998,1.4480555555555557,1.0,1.0,2.0,1.0,-1.0,0.0,1.5,-0.5,1.0,3530.0,2042.0,3184.0,20.0,8.0,16.0,1,1,0,False,False
A-adc1f3,2024-08-05,2024Q4,2024-10-01,2024-12-31,6.0,54.0,4.179444444444444,2.0,6.0,0.0,0.0,,S-b821f4,Enterprise,5.0,995.0,11940.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,35.0,2.4399999999999995,4.0,-1.0,4.0,0.0,0.0,-11.0,995.0,11940.0,36.5,17.5,,2.9594444444444443,1.2199999999999998,,0.0,0.0,,2.5,-0.5,,4.0,2.0,,497.5,497.5,,10.5,-5.5,,0,0,1,False,False
A-ae052e,2023-09-11,2024Q4,2024-10-01,2024-12-31,4.0,27.0,1.8516666666666666,0.0,4.0,0.0,0.0,,S-f4e174,Basic,39.0,0.0,0.0,annual,,3.0,True,0.0,,,3.0,True,0.0,False,,,True,,0,14.0,0.9344444444444443,3.0,0.0,3.0,0.0,0.0,0.0,-1911.0,-22932.0,33.25,-6.25,-18.0,2.6736805555555554,-0.8220138888888888,-2.5986111111111114,0.25,-0.25,-1.0,1.5,-1.5,-1.0,3.25,0.75,-1.0,1433.25,-1433.25,-1911.0,39.0,0.0,0.0,0,0,1,False,False
A-af0cd2,2023-01-03,2024Q4,2024-10-01,2024-12-31,12.0,119.0,11.078888888888889,7.0,10.0,0.0,0.0,,S-d8c6a0,Basic,57.0,1083.0,12996.0,annual,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,79.0,7.711388888888889,8.0,7.0,6.0,0.0,0.0,38.0,722.0,8664.0,78.5,40.5,69.0,6.625763888888889,4.453125,5.162222222222222,0.5,-0.5,0.0,3.5,3.5,3.0,6.5,3.5,5.0,684.0,399.0,722.0,28.5,28.5,38.0,0,0,0,False,False
A-afa505,2023-12-27,2024Q4,2024-10-01,2024-12-31,8.0,93.0,6.621666666666667,3.0,8.0,0.0,0.0,,S-4291f7,Enterprise,70.0,13930.0,167160.0,monthly,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,47.0,2.5283333333333333,3.0,3.0,3.0,-1.0,0.0,0.0,13930.0,167160.0,60.0,33.0,61.0,5.132083333333333,1.489583333333334,2.3741666666666674,0.5,-0.5,0.0,2.75,0.25,2.0,5.75,2.25,5.0,6965.0,6965.0,13930.0,70.0,0.0,0.0,0,0,0,False,False
A-b07346,2024-10-10,2024Q4,2024-10-01,2024-12-31,1.0,8.0,0.48,0.0,1.0,1.0,0.0,3.0,S-fd04d6,Enterprise,51.0,0.0,0.0,annual,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,,,,,,,,,,,8.0,0.0,,0.48,0.0,,1.0,0.0,,0.0,0.0,,1.0,0.0,,0.0,0.0,,51.0,0.0,,0,0,0,False,False
A-b07b56,2024-11-08,2024Q4,2024-10-01,2024-12-31,6.0,77.0,3.792777777777778,4.0,7.0,1.0,0.0,,S-80dc6b,Basic,25.0,0.0,0.0,annual,,1.0,True,0.0,,,1.0,True,0.0,False,,,True,,1,,,,,,,,,,,77.0,0.0,,3.792777777777778,0.0,,1.0,0.0,,4.0,0.0,,7.0,0.0,,0.0,0.0,,25.0,0.0,,0,0,0,False,False
A-b11cd0,2023-01-20,2024Q4,2024-10-01,2024-12-31,2.0,19.0,2.029166666666667,0.0,2.0,1.0,0.0,3.0,S-9a1297,Pro,26.0,1274.0,15288.0,annual,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,-1.0,-0.9930555555555554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.5,-9.5,-19.0,2.2449305555555554,-0.21576388888888864,0.3383333333333334,0.75,0.25,-1.0,2.0,-2.0,-5.0,3.0,-1.0,-2.0,1519.0,-245.0,-490.0,31.0,-5.0,-10.0,1,1,0,False,False
