account_id,signup_date,period,period_start,period_end,active_days,usage_count,usage_hours,errors,features_used,tickets_opened,escalations,avg_satisfaction,subscription_id_asof_period_end,plan_tier,seats,mrr_amount,arr_amount,billing_frequency,end_date_inferred,account_churn_event_count_in_period,account_churn_event_in_period,account_churn_event_count_in_next_period,account_churn_event_in_next_period,subscription_ends_in_period,subscription_end_in_period,subscription_ends_in_next_period,subscription_end_in_next_period,active_sub_at_period_end,days_to_contract_end_asof_period_end,satisfaction_missing_flag,usage_count_mom_delta,usage_hours_mom_delta,active_days_mom_delta,errors_mom_delta,features_used_mom_delta,tickets_opened_mom_delta,escalations_mom_delta,seats_mom_delta,mrr_amount_mom_delta,arr_amount_mom_delta,usage_count_roll3_mean,usage_count_vs_roll3_mean,usage_count_roll3_change,usage_hours_roll3_mean,usage_hours_vs_roll3_mean,usage_hours_roll3_change,tickets_opened_roll3_mean,tickets_opened_vs_roll3_mean,tickets_opened_roll3_change,errors_roll3_mean,errors_vs_roll3_mean,errors_roll3_change,features_used_roll3_mean,features_used_vs_roll3_mean,features_used_roll3_change,mrr_amount_roll3_mean,mrr_amount_vs_roll3_mean,mrr_amount_roll3_change,seats_roll3_mean,seats_vs_roll3_mean,seats_roll3_change,usage_drop_flag,tickets_spike_flag,downsell_flag
A-9208f0,2023-05-11,2024-12,2024-12-01,2024-12-31,1.0,13.0,0.3322222222222222,0.0,1.0,1.0,0.0,3.0,S-e5fdf9,Basic,17.0,0.0,0.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-17.0,-2.555277777777778,-1.0,-4.0,-1.0,1.0,0.0,0.0,0.0,0.0,16.666666666666668,-3.666666666666668,6.0,1.1782407407407411,-0.846018518518519,0.017222222222222194,0.3333333333333333,0.6666666666666667,1.0,1.3333333333333333,-1.3333333333333333,0.0,1.3333333333333333,-0.33333333333333326,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1,1,0
A-922109,2024-01-26,2024-12,2024-12-01,2024-12-31,2.0,24.0,1.7925,1.0,2.0,0.0,0.0,,S-2d494e,Basic,5.0,0.0,0.0,monthly,,1.0,True,0.0,False,1.0,True,0.0,False,True,,0,-39.0,-4.468333333333334,-4.0,0.0,-4.0,0.0,0.0,1.0,-796.0,-9552.0,32.0,-8.0,15.0,3.1427777777777774,-1.3502777777777775,0.4175,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,1.0,3.0,-1.0,1.0,265.3333333333333,-265.3333333333333,0.0,6.0,-1.0,-4.0,1,0,1
A-9289f6,2023-05-31,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,S-b81c82,Pro,25.0,1225.0,14700.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,1,-50.0,-3.8069444444444445,-4.0,0.0,-5.0,1.0,0.0,24.0,1176.0,14112.0,29.0,-29.0,-37.0,2.5557407407407404,-2.5557407407407404,-3.8602777777777777,0.6666666666666666,0.33333333333333337,0.0,0.6666666666666666,-0.6666666666666666,-2.0,3.0,-3.0,-4.0,1552.3333333333333,-327.33333333333326,-2158.0,14.333333333333334,10.666666666666666,8.0,1,1,0
A-92a333,2023-03-24,2024-12,2024-12-01,2024-12-31,1.0,11.0,1.0908333333333333,0.0,1.0,0.0,0.0,,S-f26ae0,Basic,9.0,171.0,2052.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-25.0,-3.0697222222222225,-2.0,-4.0,-2.0,0.0,0.0,0.0,0.0,0.0,26.333333333333332,-15.333333333333332,-21.0,2.341851851851852,-1.2510185185185185,-0.6833333333333333,0.0,0.0,0.0,3.0,-3.0,-5.0,2.3333333333333335,-1.3333333333333335,-2.0,171.0,0.0,0.0,9.0,0.0,0.0,1,0,0
A-92a3af,2024-07-07,2024-12,2024-12-01,2024-12-31,2.0,19.0,1.5444444444444445,1.0,2.0,0.0,0.0,,S-9a065e,Pro,25.0,1225.0,14700.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-26.0,-1.3980555555555554,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,39.0,-20.0,-34.0,3.352685185185185,-1.8082407407407406,-4.026666666666666,0.0,0.0,0.0,1.0,0.0,0.0,3.6666666666666665,-1.6666666666666665,-3.0,2074.3333333333335,-849.3333333333335,-2548.0,42.333333333333336,-17.333333333333336,-52.0,1,0,0
A-940b8b,2024-03-19,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S-b7cbc2,Enterprise,7.0,0.0,0.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,-3.6666666666666665,-11.0,0.4369444444444444,-0.4369444444444444,-1.3108333333333333,0.3333333333333333,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,-1.0,0.0,0.0,0.0,8.0,-1.0,-3.0,0,0,0
A-94c3cd,2023-09-20,2024-12,2024-12-01,2024-12-31,2.0,25.0,1.541388888888889,1.0,2.0,0.0,0.0,,S-c43200,Enterprise,32.0,6368.0,76416.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,25.0,1.541388888888889,2.0,1.0,2.0,0.0,0.0,0.0,6368.0,76416.0,10.666666666666666,14.333333333333334,18.0,0.8670370370370369,0.674351851851852,0.4816666666666667,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.0,1.0,1.0,1.0,2407.6666666666665,3960.3333333333335,5513.0,36.333333333333336,-4.333333333333336,-13.0,0,0,0
A-94d3da,2023-05-03,2024-12,2024-12-01,2024-12-31,1.0,11.0,0.1925,0.0,1.0,1.0,0.0,,S-244df8,Basic,41.0,779.0,9348.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,1,1.0,-1.2019444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,-6.0,-19.0,1.5476851851851856,-1.3551851851851855,-2.863611111111111,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,-0.3333333333333333,-1.0,1.6666666666666667,-0.6666666666666667,-2.0,779.0,0.0,0.0,41.0,0.0,0.0,0,0,0
A-94f8c9,2024-03-29,2024-12,2024-12-01,2024-12-31,1.0,9.0,1.195,0.0,1.0,0.0,0.0,,S-1eb467,Enterprise,13.0,2587.0,31044.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-9.0,-0.7249999999999999,-1.0,-1.0,-1.0,0.0,0.0,-4.0,-796.0,-9552.0,30.333333333333332,-21.333333333333332,-55.0,2.1901851851851855,-0.9951851851851854,-2.2605555555555554,0.0,0.0,0.0,4.333333333333333,-4.333333333333333,-12.0,3.6666666666666665,-2.6666666666666665,-7.0,2072.3333333333335,514.6666666666665,2340.0,14.333333333333334,-1.333333333333334,0.0,1,0,1
A-956988,2024-11-30,2024-12,2024-12-01,2024-12-31,2.0,15.0,0.365,6.0,2.0,0.0,0.0,,S-f2ccdd,Enterprise,32.0,6368.0,76416.0,annual,,2.0,True,0.0,False,1.0,True,0.0,False,True,,0,-13.0,-1.9516666666666669,0.0,4.0,0.0,-1.0,0.0,32.0,6368.0,76416.0,21.5,-6.5,,1.3408333333333333,-0.9758333333333333,,0.5,-0.5,,4.0,2.0,,2.0,0.0,,3184.0,3184.0,,16.0,16.0,,1,0,0
A-95b24a,2023-06-06,2024-12,2024-12-01,2024-12-31,3.0,33.0,3.153611111111111,0.0,3.0,0.0,0.0,,S-c35f78,Pro,38.0,0.0,0.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,3.0,0.506388888888889,-1.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,32.666666666666664,0.3333333333333357,-2.0,3.1210185185185186,0.032592592592592506,-0.40861111111111104,0.0,0.0,0.0,1.0,-1.0,0.0,3.6666666666666665,-0.6666666666666665,-1.0,0.0,0.0,0.0,38.0,0.0,0.0,0,0,0
A-96215d,2024-08-08,2024-12,2024-12-01,2024-12-31,1.0,16.0,2.0780555555555558,1.0,2.0,0.0,0.0,,S-cd8a6a,Pro,10.0,490.0,5880.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-9.0,0.35722222222222233,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.666666666666666,2.333333333333334,16.0,1.2662962962962965,0.8117592592592593,2.0780555555555558,0.0,0.0,0.0,0.3333333333333333,0.6666666666666667,1.0,1.3333333333333333,0.6666666666666667,2.0,669.6666666666666,-179.66666666666663,-539.0,13.666666666666666,-3.666666666666666,-11.0,0,0,0
A-96bbc6,2024-05-07,2024-12,2024-12-01,2024-12-31,5.0,45.0,4.230833333333333,0.0,5.0,0.0,0.0,,S-0bccd9,Basic,39.0,741.0,8892.0,monthly,,2.0,True,0.0,False,0.0,False,0.0,False,True,,0,3.0,1.3549999999999995,2.0,-1.0,1.0,0.0,0.0,-25.0,-2395.0,-28740.0,47.333333333333336,-2.3333333333333357,-10.0,3.755740740740741,0.47509259259259196,0.07027777777777722,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,-1.0,4.333333333333333,0.666666666666667,1.0,2337.6666666666665,-1596.6666666666665,-2395.0,55.666666666666664,-16.666666666666664,-25.0,0,0,1
A-96e141,2023-08-12,2024-12,2024-12-01,2024-12-31,1.0,8.0,0.1622222222222222,0.0,1.0,0.0,0.0,,S-984423,Enterprise,25.0,4975.0,59700.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-11.0,-0.78,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,15.0,-7.0,-10.0,0.4549999999999999,-0.2927777777777777,-0.09833333333333333,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,-1.0,1.6666666666666667,-0.6666666666666667,-1.0,4975.0,0.0,0.0,25.0,0.0,0.0,1,0,0
A-970c97,2024-03-01,2024-12,2024-12-01,2024-12-31,3.0,30.0,4.429722222222222,3.0,3.0,0.0,0.0,,S-ccdc31,Pro,19.0,931.0,11172.0,annual,,0.0,False,0.0,False,1.0,True,0.0,False,True,,0,14.0,2.8516666666666666,1.0,-1.0,1.0,0.0,0.0,5.0,245.0,2940.0,26.0,4.0,-2.0,2.4544444444444444,1.9752777777777775,3.0741666666666663,0.0,0.0,0.0,2.3333333333333335,0.6666666666666665,3.0,2.3333333333333335,0.6666666666666665,1.0,2396.3333333333335,-1465.3333333333335,-4641.0,20.333333333333332,-1.3333333333333321,-9.0,0,0,0
A-9779ad,2024-03-29,2024-12,2024-12-01,2024-12-31,1.0,10.0,1.1333333333333333,0.0,1.0,0.0,0.0,,S-0896bc,Enterprise,40.0,7960.0,95520.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-30.0,0.18166666666666664,-2.0,-3.0,-2.0,0.0,0.0,0.0,7960.0,95520.0,20.0,-10.0,0.0,1.1394444444444443,-0.006111111111110956,-0.19999999999999996,0.6666666666666666,-0.6666666666666666,-2.0,1.0,-1.0,0.0,1.6666666666666667,-0.6666666666666667,0.0,2653.3333333333335,5306.666666666666,7960.0,40.0,0.0,0.0,1,0,0
A-977ca0,2023-02-20,2024-12,2024-12-01,2024-12-31,4.0,57.0,5.685833333333333,4.0,5.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,0.0,False,0.0,False,0.0,False,0.0,False,False,,0,20.0,2.119166666666666,0.0,4.0,1.0,-1.0,0.0,0.0,0.0,0.0,57.0,0.0,-20.0,5.457222222222222,0.22861111111111132,-1.4333333333333336,0.3333333333333333,-0.3333333333333333,0.0,1.6666666666666667,2.333333333333333,3.0,5.0,0.0,-1.0,571.6666666666666,-571.6666666666666,-1715.0,11.666666666666666,-11.666666666666666,-35.0,0,0,0
A-98a59a,2023-08-04,2024-12,2024-12-01,2024-12-31,1.0,12.0,1.7,0.0,1.0,1.0,0.0,4.0,S-de3170,Pro,56.0,2744.0,32928.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-1.0,0.631111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.666666666666668,-4.666666666666668,-13.0,1.6317592592592598,0.06824074074074016,-0.42638888888888915,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.3333333333333333,-0.33333333333333326,-1.0,2744.0,0.0,0.0,56.0,0.0,0.0,1,1,0
A-993085,2023-06-01,2024-12,2024-12-01,2024-12-31,2.0,13.0,1.4297222222222221,0.0,2.0,1.0,0.0,3.0,,none,0.0,0.0,0.0,none,,0.0,False,0.0,False,0.0,False,0.0,False,False,,0,-3.0,-0.3336111111111113,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.333333333333332,-4.333333333333332,-10.0,1.7034259259259261,-0.273703703703704,-0.48750000000000004,0.3333333333333333,0.6666666666666667,1.0,0.3333333333333333,-0.3333333333333333,-1.0,2.0,0.0,0.0,2786.0,-2786.0,-8358.0,14.0,-14.0,-42.0,1,1,0
A-9a532a,2024-07-06,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S-2ccc04,Enterprise,11.0,2189.0,26268.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-10.0,-30.0,1.0466666666666666,-1.0466666666666666,-3.14,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,-1.0,0.6666666666666666,-0.6666666666666666,-2.0,2189.0,0.0,0.0,11.0,0.0,0.0,0,0,0
A-9affe6,2023-03-22,2024-12,2024-12-01,2024-12-31,4.0,53.0,3.5494444444444446,1.0,4.0,0.0,0.0,,S-01daf5,Pro,23.0,1127.0,13524.0,monthly,,0.0,False,0.0,False,2.0,True,0.0,False,True,,0,53.0,3.5494444444444446,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,22.666666666666668,30.333333333333332,38.0,1.4840740740740745,2.06537037037037,2.646666666666667,0.0,0.0,0.0,0.3333333333333333,0.6666666666666667,1.0,2.0,2.0,2.0,865.3333333333334,261.66666666666663,785.0,21.333333333333332,1.6666666666666679,5.0,0,0,0
A-9b9fe9,2023-09-28,2024-12,2024-12-01,2024-12-31,5.0,65.0,3.585,0.0,5.0,1.0,0.0,,S-7bd2d7,Enterprise,50.0,9950.0,119400.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,1,42.0,1.1758333333333333,3.0,-3.0,3.0,1.0,0.0,0.0,0.0,0.0,34.666666666666664,30.333333333333336,49.0,2.247685185185185,1.3373148148148148,2.8361111111111112,0.3333333333333333,0.6666666666666667,1.0,1.6666666666666667,-1.6666666666666667,-2.0,3.0,2.0,3.0,7260.333333333333,2689.666666666667,8069.0,66.33333333333333,-16.33333333333333,-49.0,0,1,0
A-9badbd,2024-06-19,2024-12,2024-12-01,2024-12-31,3.0,35.0,3.8580555555555556,5.0,3.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,0.0,False,0.0,False,1.0,True,0.0,False,False,,0,28.0,3.0841666666666665,2.0,4.0,2.0,0.0,0.0,-41.0,-779.0,-9348.0,27.333333333333332,7.666666666666668,-5.0,3.0637962962962964,0.7942592592592592,-0.7013888888888893,0.3333333333333333,-0.3333333333333333,-1.0,2.0,3.0,5.0,2.6666666666666665,0.3333333333333335,-1.0,259.6666666666667,-259.6666666666667,0.0,20.666666666666668,-20.666666666666668,-21.0,0,0,1
A-9bfc9f,2023-09-14,2024-12,2024-12-01,2024-12-31,1.0,6.0,0.021666666666666667,1.0,1.0,0.0,0.0,,S-5ede24,Pro,60.0,2940.0,35280.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,6.0,0.021666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,-0.33333333333333304,-7.0,0.5609259259259259,-0.5392592592592593,-1.6394444444444445,0.0,0.0,0.0,0.3333333333333333,0.6666666666666667,1.0,0.6666666666666666,0.33333333333333337,0.0,2940.0,0.0,0.0,60.0,0.0,0.0,0,0,0
A-9c18c4,2023-07-27,2024-12,2024-12-01,2024-12-31,3.0,22.0,0.5538888888888889,0.0,3.0,1.0,0.0,3.0,S-2971ae,Enterprise,11.0,2189.0,26268.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-11.0,-2.6655555555555557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,-7.0,-10.0,2.0985185185185187,-1.5446296296296298,-1.9683333333333333,0.3333333333333333,0.6666666666666667,1.0,0.3333333333333333,-0.3333333333333333,-1.0,3.0,0.0,0.0,2189.0,0.0,0.0,11.0,0.0,0.0,1,1,0
A-9ee962,2023-02-28,2024-12,2024-12-01,2024-12-31,1.0,11.0,1.4972222222222222,0.0,1.0,0.0,0.0,,S-0ce88b,Basic,9.0,171.0,2052.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-1.0,1.0305555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,3.333333333333333,11.0,0.6546296296296297,0.8425925925925926,1.4972222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,1.0,171.0,0.0,0.0,9.0,0.0,0.0,0,0,0
A-9f0b68,2024-04-28,2024-12,2024-12-01,2024-12-31,1.0,11.0,1.2008333333333334,0.0,1.0,1.0,0.0,,S-124336,Pro,18.0,0.0,0.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,1,0.0,0.1741666666666668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.333333333333334,-4.333333333333334,-13.0,1.141388888888889,0.05944444444444441,0.004166666666666652,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.3333333333333333,-0.33333333333333326,-1.0,2255.3333333333335,-2255.3333333333335,-6766.0,23.333333333333332,-5.333333333333332,-16.0,0,1,0
A-9f2731,2024-10-04,2024-12,2024-12-01,2024-12-31,1.0,10.0,1.4333333333333333,0.0,1.0,0.0,0.0,,S-c5f3d4,Pro,5.0,0.0,0.0,annual,,1.0,True,0.0,False,0.0,False,0.0,False,True,,0,0.0,0.9722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.333333333333332,-11.333333333333332,-34.0,1.8554629629629629,-0.4221296296296295,-2.238611111111111,0.0,0.0,0.0,1.3333333333333333,-1.3333333333333333,-4.0,2.3333333333333335,-1.3333333333333335,-4.0,0.0,0.0,0.0,16.333333333333332,-11.333333333333332,-34.0,0,0,0
A-9f9299,2023-09-02,2024-12,2024-12-01,2024-12-31,7.0,60.0,5.426666666666667,6.0,7.0,1.0,0.0,5.0,S-54df4c,Pro,28.0,1372.0,16464.0,annual,,0.0,False,0.0,False,1.0,True,0.0,False,True,,0,16.0,1.6388888888888888,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,51.333333333333336,8.666666666666664,10.0,4.676851851851852,0.7498148148148145,0.610555555555556,0.6666666666666666,0.33333333333333337,0.0,3.3333333333333335,2.6666666666666665,5.0,5.0,2.0,3.0,1301.0,71.0,213.0,39.0,-11.0,-33.0,0,1,0
A-a09355,2024-08-10,2024-12,2024-12-01,2024-12-31,5.0,51.0,4.035555555555556,5.0,4.0,0.0,0.0,,S-525864,Pro,14.0,686.0,8232.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,11.0,1.870277777777778,3.0,4.0,1.0,0.0,0.0,-9.0,-3891.0,-46692.0,38.333333333333336,12.666666666666664,27.0,2.448611111111111,1.5869444444444447,2.8905555555555558,0.0,0.0,0.0,2.3333333333333335,2.6666666666666665,4.0,3.3333333333333335,0.6666666666666665,1.0,1754.3333333333333,-1068.3333333333333,686.0,17.0,-3.0,0.0,0,0,1
A-a0ca4e,2024-03-08,2024-12,2024-12-01,2024-12-31,2.0,16.0,1.2647222222222223,1.0,2.0,1.0,0.0,,S-d26ff6,Enterprise,26.0,5174.0,62088.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,1,-1.0,0.4730555555555557,0.0,1.0,0.0,1.0,0.0,7.0,5174.0,62088.0,20.666666666666668,-4.666666666666668,-13.0,1.836296296296296,-0.5715740740740738,-2.187777777777778,0.3333333333333333,0.6666666666666667,1.0,0.3333333333333333,0.6666666666666667,1.0,2.0,0.0,0.0,1904.3333333333333,3269.666666666667,4635.0,18.666666666666668,7.333333333333332,15.0,1,1,0
A-a1b80b,2023-11-27,2024-12,2024-12-01,2024-12-31,9.0,107.0,5.704444444444444,12.0,7.0,0.0,0.0,,S-791c64,Pro,16.0,0.0,0.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,66.0,2.8019444444444446,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,56.333333333333336,50.666666666666664,86.0,3.2953703703703705,2.409074074074074,4.425277777777778,0.0,0.0,0.0,5.333333333333333,6.666666666666667,12.0,4.333333333333333,2.666666666666667,5.0,1061.3333333333333,-1061.3333333333333,-3184.0,16.0,0.0,0.0,0,0,0
A-a1bbb6,2023-04-05,2024-12,2024-12-01,2024-12-31,4.0,52.0,5.221111111111111,0.0,4.0,0.0,0.0,,S-37dc91,Pro,15.0,0.0,0.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,52.0,5.221111111111111,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,19.333333333333332,32.66666666666667,46.0,2.0181481481481485,3.2029629629629626,4.387777777777778,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.333333333333333,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0,0,0
A-a2485e,2024-08-04,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S-2c3b6d,Enterprise,17.0,3383.0,40596.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-24.0,-3.113888888888889,-2.0,0.0,-2.0,0.0,0.0,-11.0,2851.0,34212.0,16.666666666666668,-16.666666666666668,-26.0,1.9094444444444445,-1.9094444444444445,-2.6144444444444446,0.0,0.0,0.0,1.0,-1.0,-3.0,1.3333333333333333,-1.3333333333333333,-2.0,2415.6666666666665,967.3333333333335,51.0,37.666666666666664,-20.666666666666664,-51.0,1,0,1
A-a33200,2024-09-15,2024-12,2024-12-01,2024-12-31,1.0,10.0,0.7722222222222223,0.0,1.0,0.0,0.0,,S-ba228b,Basic,29.0,551.0,6612.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-26.0,-1.6661111111111113,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,18.333333333333332,-8.333333333333332,1.0,1.1468518518518518,-0.37462962962962953,0.5422222222222223,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,-1.0,1.6666666666666667,-0.6666666666666667,0.0,841.0,-290.0,-870.0,29.0,0.0,0.0,1,0,0
A-a45270,2024-06-24,2024-12,2024-12-01,2024-12-31,3.0,31.0,3.2827777777777776,4.0,3.0,1.0,0.0,4.0,S-a50803,Basic,66.0,0.0,0.0,annual,,0.0,False,0.0,False,1.0,True,0.0,False,True,,0,16.0,2.8191666666666664,1.0,2.0,1.0,1.0,0.0,63.0,-597.0,-7164.0,15.333333333333334,15.666666666666666,31.0,1.2487962962962962,2.033981481481481,3.2827777777777776,0.6666666666666666,0.33333333333333337,0.0,2.0,2.0,4.0,1.6666666666666667,1.3333333333333333,3.0,928.6666666666666,-928.6666666666666,-2189.0,26.666666666666668,39.33333333333333,55.0,0,1,1
A-a6d261,2023-11-29,2024-12,2024-12-01,2024-12-31,1.0,8.0,0.04,0.0,1.0,1.0,0.0,4.0,S-58d2c8,Basic,13.0,247.0,2964.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-2.0,-0.9655555555555555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,-4.0,-10.0,0.6472222222222223,-0.6072222222222222,-0.856111111111111,0.6666666666666666,0.33333333333333337,0.0,0.0,0.0,0.0,1.3333333333333333,-0.33333333333333326,-1.0,589.3333333333334,-342.33333333333337,-1027.0,17.333333333333332,-4.333333333333332,-13.0,1,1,0
A-a7bd4b,2023-02-15,2024-12,2024-12-01,2024-12-31,5.0,45.0,3.673888888888889,3.0,3.0,0.0,0.0,,S-711528,Basic,18.0,342.0,4104.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,18.0,2.1577777777777776,3.0,3.0,1.0,-1.0,0.0,0.0,0.0,0.0,24.0,21.0,45.0,1.7300000000000004,1.9438888888888886,3.673888888888889,0.3333333333333333,-0.3333333333333333,0.0,1.0,2.0,3.0,1.6666666666666667,1.3333333333333333,3.0,342.0,0.0,0.0,18.0,0.0,0.0,0,0,0
A-a865bd,2023-09-19,2024-12,2024-12-01,2024-12-31,1.0,10.0,0.9305555555555556,1.0,1.0,0.0,0.0,,S-018501,Pro,56.0,2744.0,32928.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-8.0,-0.40194444444444444,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,21.0,-11.0,-25.0,1.815185185185185,-0.8846296296296294,-2.2519444444444447,0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,1.0,1.6666666666666667,-0.6666666666666667,-1.0,2744.0,0.0,0.0,56.0,0.0,0.0,1,0,0
A-a8b49c,2023-10-06,2024-12,2024-12-01,2024-12-31,1.0,9.0,1.0825,0.0,1.0,0.0,0.0,,S-fbc35d,Pro,7.0,343.0,4116.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-18.0,-2.3275,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,16.333333333333332,-7.333333333333332,-4.0,1.7081481481481484,-0.6256481481481484,0.4505555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,-0.33333333333333326,0.0,343.0,0.0,0.0,7.0,0.0,0.0,1,0,0
A-a8d89d,2023-12-08,2024-12,2024-12-01,2024-12-31,1.0,9.0,0.575,0.0,1.0,0.0,0.0,,S-3a5c75,Basic,17.0,323.0,3876.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,9.0,0.575,1.0,0.0,1.0,0.0,0.0,-11.0,-5249.0,-62988.0,16.0,-7.0,-30.0,1.1887037037037036,-0.6137037037037036,-2.4161111111111113,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,-1.0,1.6666666666666667,-0.6666666666666667,-3.0,2047.3333333333333,-1724.3333333333333,76.0,19.333333333333332,-2.333333333333332,4.0,0,0,1
A-aa9511,2023-10-10,2024-12,2024-12-01,2024-12-31,3.0,41.0,2.336388888888889,2.0,4.0,0.0,0.0,,S-e41941,Enterprise,30.0,5970.0,71640.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,21.0,0.15138888888888902,0.0,1.0,1.0,0.0,0.0,7.0,5533.0,66396.0,29.666666666666668,11.333333333333332,13.0,2.480185185185185,-0.14379629629629598,-0.5827777777777774,0.0,0.0,0.0,1.0,1.0,2.0,3.6666666666666665,0.3333333333333335,0.0,5717.666666666667,252.33333333333303,-4776.0,35.666666666666664,-5.666666666666664,-24.0,0,0,0
